Transaction_ID,Date,Amount,Merchant,Card_Number,Transaction_Type
5665,2023-03-29 00:31:13,85.42,Walmart,2702,Not Fraudulent
5666,2023-10-29 01:49:58,231.5,Gas Station,1643,Not Fraudulent
5667,2023-01-18 10:42:05,74.8,Walmart,1396,Not Fraudulent
5668,2023-05-21 02:37:14,154.45,Walmart,6428,Not Fraudulent
5669,2023-12-25 05:06:49,49.65,Gas Station,1957,Not Fraudulent
5670,2023-07-18 07:59:10,126.95,Walmart,6818,Not Fraudulent
5671,2023-04-13 10:49:11,77.5,Walmart,6437,Not Fraudulent
5672,2023-06-02 22:50:46,34.97,Amazon,2618,Not Fraudulent
5673,2023-11-12 19:05:48,-2.5,Walmart,5901,Not Fraudulent
5674,2023-07-27 19:32:39,85.74,Walmart,8294,Not Fraudulent
5675,2023-09-10 11:49:10,149.09,Best Buy,5390,Not Fraudulent
5676,2023-12-14 21:08:09,101.96,Amazon,4737,Not Fraudulent
5677,2023-08-20 03:20:10,29.19,Gas Station,6462,Not Fraudulent
5678,2023-02-07 08:36:05,170.53,Gas Station,6252,Not Fraudulent
5679,2023-04-30 02:48:57,121.24,Starbucks,4258,Not Fraudulent
5680,2023-12-14 06:40:09,139.11,Target,1968,Not Fraudulent
5681,2023-02-20 09:13:56,122.36,Best Buy,5182,Not Fraudulent
5682,2023-07-15 16:45:42,226.85,Target,3298,Not Fraudulent
5683,2023-02-24 05:43:04,109.03,Walmart,9007,Not Fraudulent
5684,2023-02-26 11:14:12,59.97,Walmart,2784,Not Fraudulent
5685,2023-01-25 19:07:42,153.99,Walmart,2131,Not Fraudulent
5686,2023-12-29 16:29:45,-9.14,Target,8330,Not Fraudulent
5687,2023-05-13 00:42:22,114.42,Target,5297,Not Fraudulent
5688,2023-03-17 13:28:10,81.06,Gas Station,6835,Not Fraudulent
5689,2023-01-18 04:38:25,164.15,Starbucks,9201,Not Fraudulent
5690,2023-01-11 11:26:56,102.32,Target,7151,Not Fraudulent
5691,2023-07-10 03:43:50,62.24,Starbucks,6850,Not Fraudulent
5692,2023-07-02 20:49:56,106.96,Target,5388,Not Fraudulent
5693,2023-01-31 06:45:47,34.59,Walmart,5950,Not Fraudulent
5694,2023-08-11 18:59:07,192.37,Walmart,7951,Not Fraudulent
5695,2023-07-23 07:46:31,88.51,Walmart,6576,Not Fraudulent
5696,2023-01-20 15:04:32,134.45,Amazon,2319,Not Fraudulent
5697,2023-02-24 02:14:08,68.54,Amazon,2833,Not Fraudulent
5698,2023-09-02 05:31:30,121.98,Best Buy,4950,Not Fraudulent
5699,2023-07-01 03:39:53,95.82,Walmart,4266,Not Fraudulent
5700,2023-08-07 16:39:55,196.33,Best Buy,7383,Not Fraudulent
5701,2023-02-22 13:50:34,26.41,Gas Station,3932,Not Fraudulent
5702,2023-08-07 16:56:09,79.33,Gas Station,1093,Not Fraudulent
5703,2023-04-11 07:26:08,74.55,Gas Station,1279,Not Fraudulent
5704,2023-02-01 10:30:53,38.45,Walmart,5307,Not Fraudulent
5705,2023-04-28 11:11:39,93.57,Amazon,7806,Not Fraudulent
5706,2023-05-19 13:07:38,142.68,Target,8682,Not Fraudulent
5707,2023-12-24 06:43:51,63.61,Target,4769,Not Fraudulent
5708,2023-02-20 17:04:52,99.37,Best Buy,7214,Not Fraudulent
5709,2023-12-09 10:26:50,122.72,Walmart,1173,Not Fraudulent
5710,2023-07-01 17:17:54,127.49,Amazon,5318,Not Fraudulent
5711,2023-12-21 12:15:09,74.1,Target,7266,Not Fraudulent
5712,2023-05-24 22:26:14,-20.62,Walmart,4754,Not Fraudulent
5713,2023-01-17 14:32:29,77.65,Walmart,7749,Not Fraudulent
5714,2023-05-09 02:16:48,203.47,Starbucks,9508,Not Fraudulent
5715,2023-02-10 02:21:49,53.03,Best Buy,2348,Not Fraudulent
5716,2023-12-09 10:57:27,47.39,Amazon,1974,Not Fraudulent
5717,2023-02-09 02:23:35,110.18,Best Buy,8566,Not Fraudulent
5718,2023-08-31 10:23:02,100.36,Starbucks,4548,Not Fraudulent
5719,2023-09-20 23:32:57,65.65,Best Buy,4745,Not Fraudulent
5720,2023-02-12 17:47:52,99.22,Gas Station,2340,Not Fraudulent
5721,2023-04-30 00:13:26,91.76,Target,3829,Not Fraudulent
5722,2023-09-13 07:07:00,118.62,Amazon,5491,Not Fraudulent
5723,2023-04-30 18:01:10,122.09,Best Buy,2213,Not Fraudulent
5724,2023-08-14 07:06:10,45.85,Target,2891,Not Fraudulent
5725,2023-05-22 20:46:04,134.79,Amazon,5795,Not Fraudulent
5726,2023-03-12 02:19:04,89.0,Target,2087,Not Fraudulent
5727,2023-10-27 05:47:46,68.08,Walmart,8127,Not Fraudulent
5728,2023-01-03 18:16:17,152.25,Walmart,3126,Not Fraudulent
5729,2023-09-13 05:04:00,98.62,Gas Station,7825,Not Fraudulent
5730,2023-10-20 23:53:54,82.0,Gas Station,6876,Not Fraudulent
5731,2023-07-04 11:48:22,86.85,Amazon,1696,Not Fraudulent
5732,2023-06-07 06:28:42,126.44,Walmart,2565,Not Fraudulent
5733,2023-06-07 03:09:33,109.15,Walmart,1317,Not Fraudulent
5734,2023-09-03 18:45:57,133.84,Best Buy,3356,Not Fraudulent
5735,2023-03-25 02:09:00,8.68,Gas Station,9436,Not Fraudulent
5736,2023-02-05 11:14:43,156.52,Best Buy,4865,Not Fraudulent
5737,2023-06-12 05:49:00,95.79,Amazon,3734,Not Fraudulent
5738,2023-11-28 23:13:23,127.73,Amazon,7824,Not Fraudulent
5739,2023-04-14 14:52:32,169.87,Starbucks,8767,Not Fraudulent
5740,2023-07-08 20:41:59,168.49,Best Buy,9697,Not Fraudulent
5741,2023-06-17 17:57:58,31.35,Target,2563,Not Fraudulent
5742,2023-09-17 23:01:54,150.76,Starbucks,5100,Not Fraudulent
5743,2023-07-11 09:13:58,113.24,Starbucks,5729,Not Fraudulent
5744,2023-12-11 10:11:57,151.58,Target,5442,Not Fraudulent
5745,2023-05-27 07:45:09,21.08,Gas Station,7612,Not Fraudulent
5746,2023-02-26 11:27:42,50.46,Starbucks,5244,Not Fraudulent
5747,2023-06-16 16:33:46,112.84,Gas Station,2261,Not Fraudulent
5748,2023-11-11 11:40:47,55.02,Gas Station,8012,Not Fraudulent
5749,2023-03-21 21:08:25,80.66,Starbucks,3396,Not Fraudulent
5750,2023-10-23 21:59:31,170.49,Starbucks,1313,Not Fraudulent
5751,2023-06-14 16:43:02,211.5,Best Buy,9208,Not Fraudulent
5752,2023-09-01 22:01:54,90.52,Best Buy,2544,Not Fraudulent
5753,2023-10-27 10:05:10,147.62,Gas Station,1390,Not Fraudulent
5754,2023-03-16 14:15:53,108.51,Best Buy,5078,Not Fraudulent
5755,2023-04-14 22:33:02,146.99,Gas Station,3493,Not Fraudulent
5756,2023-01-28 20:21:31,126.61,Starbucks,7709,Not Fraudulent
5757,2023-11-11 07:43:33,38.06,Gas Station,1508,Not Fraudulent
5758,2023-02-23 03:32:58,164.47,Walmart,7992,Not Fraudulent
5759,2023-06-30 13:57:25,57.09,Gas Station,4294,Not Fraudulent
5760,2023-05-05 23:51:47,34.96,Walmart,9573,Not Fraudulent
5761,2023-05-21 22:16:59,159.91,Best Buy,3840,Not Fraudulent
5762,2023-04-24 03:47:26,83.17,Amazon,8209,Not Fraudulent
5763,2023-11-07 15:36:02,142.1,Amazon,1058,Not Fraudulent
5764,2023-11-11 17:26:53,127.17,Gas Station,9110,Not Fraudulent
5765,2023-06-24 17:07:20,51.85,Starbucks,9393,Not Fraudulent
5766,2023-05-14 10:30:11,19.95,Target,4765,Not Fraudulent
5767,2023-04-06 13:16:19,187.87,Gas Station,5222,Not Fraudulent
5768,2023-03-05 00:27:39,134.68,Walmart,8861,Not Fraudulent
5769,2023-06-29 02:22:54,173.27,Amazon,2837,Not Fraudulent
5770,2023-02-19 12:52:24,91.01,Best Buy,2499,Not Fraudulent
5771,2023-10-01 18:04:58,162.19,Amazon,8243,Not Fraudulent
5772,2023-05-12 23:42:46,185.63,Best Buy,4438,Not Fraudulent
5773,2023-11-08 23:22:41,87.55,Walmart,8117,Not Fraudulent
5774,2023-03-27 02:06:08,86.57,Best Buy,9174,Not Fraudulent
5775,2023-07-13 02:25:58,104.65,Walmart,2030,Not Fraudulent
5776,2023-03-01 22:38:04,98.12,Gas Station,5435,Not Fraudulent
5777,2023-02-07 15:09:49,-33.0,Amazon,8931,Not Fraudulent
5778,2023-07-28 10:16:03,52.45,Gas Station,7546,Not Fraudulent
5779,2023-08-16 16:19:57,114.03,Starbucks,5151,Not Fraudulent
5780,2023-08-23 18:44:53,114.68,Walmart,5570,Not Fraudulent
5781,2023-06-22 17:18:20,112.84,Starbucks,5909,Not Fraudulent
5782,2023-10-11 04:22:16,84.93,Walmart,6790,Not Fraudulent
5783,2023-05-04 12:26:17,-1.66,Amazon,8542,Not Fraudulent
5784,2023-03-09 15:36:02,106.15,Starbucks,4795,Not Fraudulent
5785,2023-02-03 23:23:18,110.69,Best Buy,4743,Not Fraudulent
5786,2023-09-14 16:22:58,287.45,Gas Station,2802,Fraudulent
5787,2023-05-03 18:22:39,117.63,Gas Station,2401,Not Fraudulent
5788,2023-03-05 08:54:20,112.82,Gas Station,8184,Not Fraudulent
5789,2023-04-16 18:07:00,72.96,Walmart,4500,Not Fraudulent
5790,2023-12-30 03:36:22,93.82,Walmart,4113,Not Fraudulent
5791,2023-05-19 08:36:15,141.85,Target,9912,Not Fraudulent
5792,2023-09-15 06:20:38,114.65,Target,5601,Not Fraudulent
5793,2023-10-05 00:45:19,53.43,Target,2844,Not Fraudulent
5794,2023-02-15 07:06:08,178.36,Best Buy,3864,Not Fraudulent
5795,2023-02-13 16:07:27,158.08,Walmart,1532,Not Fraudulent
5796,2023-05-28 03:03:17,59.16,Target,5017,Not Fraudulent
5797,2023-05-06 01:49:07,64.09,Walmart,6806,Not Fraudulent
5798,2023-10-22 17:08:31,68.33,Starbucks,7776,Not Fraudulent
5799,2023-05-08 06:46:15,129.28,Starbucks,1642,Not Fraudulent
5800,2023-05-01 06:30:17,133.9,Starbucks,5831,Not Fraudulent
5801,2023-05-10 10:23:39,129.45,Best Buy,1135,Not Fraudulent
5802,2023-11-29 10:14:27,135.62,Amazon,1935,Not Fraudulent
5803,2023-10-23 23:01:54,35.76,Gas Station,2095,Not Fraudulent
5804,2023-12-02 13:37:25,71.95,Walmart,5386,Not Fraudulent
5805,2023-01-01 14:00:47,4.43,Walmart,8658,Not Fraudulent
5806,2023-03-15 11:40:50,141.89,Walmart,1682,Not Fraudulent
5807,2023-09-13 16:18:29,150.79,Starbucks,4976,Not Fraudulent
5808,2023-09-10 06:35:49,154.77,Target,2286,Not Fraudulent
5809,2023-04-28 10:48:26,536.08,Target,3908,Fraudulent
5810,2023-09-06 07:47:36,116.72,Amazon,7862,Not Fraudulent
5811,2023-03-14 10:47:48,119.32,Gas Station,5531,Not Fraudulent
5812,2023-03-07 22:13:59,175.83,Starbucks,8788,Not Fraudulent
5813,2023-11-26 06:55:19,4.38,Best Buy,6883,Not Fraudulent
5814,2023-08-05 14:51:20,137.12,Walmart,4400,Not Fraudulent
5815,2023-03-03 18:18:11,83.09,Target,5943,Not Fraudulent
5816,2023-07-04 13:34:35,82.45,Target,7616,Not Fraudulent
5817,2023-04-04 11:50:33,131.52,Gas Station,2084,Not Fraudulent
5818,2023-01-31 19:40:53,121.55,Starbucks,4825,Not Fraudulent
5819,2023-10-04 21:37:32,57.51,Best Buy,9104,Not Fraudulent
5820,2023-07-23 09:01:48,126.11,Walmart,3531,Not Fraudulent
5821,2023-12-14 17:32:33,120.23,Starbucks,2114,Not Fraudulent
5822,2023-04-11 19:42:03,182.51,Walmart,2240,Not Fraudulent
5823,2023-12-15 03:50:25,112.46,Starbucks,2286,Not Fraudulent
5824,2023-10-01 20:29:42,139.21,Amazon,6910,Not Fraudulent
5825,2023-02-11 01:50:00,25.88,Amazon,6816,Not Fraudulent
5826,2023-01-20 19:14:13,77.27,Gas Station,6752,Not Fraudulent
5827,2023-05-28 03:09:29,51.39,Starbucks,4681,Not Fraudulent
5828,2023-10-17 00:36:23,97.45,Starbucks,9115,Not Fraudulent
5829,2023-02-04 15:52:31,185.37,Starbucks,2361,Not Fraudulent
5830,2023-06-01 21:02:02,13.73,Gas Station,4957,Not Fraudulent
5831,2023-06-30 03:30:29,84.55,Best Buy,3130,Not Fraudulent
5832,2023-07-08 05:09:03,97.73,Amazon,2239,Not Fraudulent
5833,2023-09-15 13:17:27,74.71,Target,4831,Not Fraudulent
5834,2023-02-24 16:28:03,169.36,Gas Station,3081,Not Fraudulent
5835,2023-10-02 12:39:12,156.04,Gas Station,5711,Not Fraudulent
5836,2023-02-24 15:00:34,150.62,Target,8608,Not Fraudulent
5837,2023-01-23 09:51:08,84.81,Amazon,8986,Not Fraudulent
5838,2023-12-24 19:41:48,94.73,Amazon,5580,Not Fraudulent
5839,2023-02-13 21:37:53,126.19,Best Buy,6421,Not Fraudulent
5840,2023-02-28 17:13:37,107.15,Gas Station,9504,Not Fraudulent
5841,2023-09-03 12:11:27,59.06,Gas Station,5698,Not Fraudulent
5842,2023-02-16 12:01:18,137.29,Best Buy,7834,Not Fraudulent
5843,2023-11-21 06:07:28,-5.52,Gas Station,6108,Not Fraudulent
5844,2023-06-06 22:06:15,153.64,Gas Station,2479,Not Fraudulent
5845,2023-08-24 22:25:41,186.56,Best Buy,4087,Not Fraudulent
5846,2023-12-13 10:45:48,117.97,Walmart,8565,Not Fraudulent
5847,2023-02-06 11:19:40,143.83,Best Buy,4081,Not Fraudulent
5848,2023-04-20 06:00:56,98.59,Gas Station,5867,Not Fraudulent
5849,2023-02-01 18:47:11,48.13,Starbucks,8717,Not Fraudulent
5850,2023-08-12 23:20:42,167.48,Target,7839,Not Fraudulent
5851,2023-08-14 11:41:04,56.01,Walmart,1567,Not Fraudulent
5852,2023-02-08 16:59:36,210.74,Best Buy,8250,Not Fraudulent
5853,2023-03-26 05:41:52,82.32,Target,8195,Not Fraudulent
5854,2023-11-28 10:09:18,103.17,Target,7894,Not Fraudulent
5855,2023-10-18 08:25:51,100.32,Target,3217,Not Fraudulent
5856,2023-12-16 09:17:17,120.51,Amazon,6358,Not Fraudulent
5857,2023-04-28 08:03:25,71.12,Target,8300,Not Fraudulent
5858,2023-11-25 05:34:39,83.59,Walmart,8770,Not Fraudulent
5859,2023-11-17 18:18:35,160.62,Gas Station,5166,Not Fraudulent
5860,2023-06-06 11:51:59,28.43,Amazon,4131,Not Fraudulent
5861,2023-12-17 08:10:33,65.88,Gas Station,2513,Not Fraudulent
5862,2023-03-08 20:04:52,55.68,Target,3106,Not Fraudulent
5863,2023-07-26 05:51:16,94.67,Starbucks,1871,Not Fraudulent
5864,2023-06-25 18:36:37,103.37,Starbucks,7972,Not Fraudulent
5865,2023-09-30 21:18:44,89.63,Walmart,5572,Not Fraudulent
5866,2023-04-14 15:02:01,114.56,Gas Station,4862,Not Fraudulent
5867,2023-10-24 17:36:53,147.67,Best Buy,7837,Not Fraudulent
5868,2023-05-12 03:44:41,139.89,Amazon,4435,Not Fraudulent
5869,2023-09-01 08:59:56,91.49,Amazon,4346,Not Fraudulent
5870,2023-03-09 19:13:05,111.43,Gas Station,4722,Not Fraudulent
5871,2023-09-09 04:34:16,56.49,Walmart,8683,Not Fraudulent
5872,2023-11-10 23:54:24,166.11,Walmart,7240,Not Fraudulent
5873,2023-06-06 18:35:10,109.08,Best Buy,5211,Not Fraudulent
5874,2023-04-12 07:42:06,-21.97,Walmart,1060,Not Fraudulent
5875,2023-12-13 17:36:51,82.63,Walmart,1733,Not Fraudulent
5876,2023-12-14 18:06:04,54.65,Amazon,4087,Not Fraudulent
5877,2023-03-10 19:38:42,149.41,Best Buy,4529,Not Fraudulent
5878,2023-12-22 18:37:49,70.28,Gas Station,2667,Not Fraudulent
5879,2023-03-04 20:28:31,66.12,Gas Station,5380,Not Fraudulent
5880,2023-11-17 09:41:10,74.73,Walmart,3238,Not Fraudulent
5881,2023-10-09 07:45:47,12.2,Walmart,5420,Not Fraudulent
5882,2023-02-03 06:31:30,26.83,Best Buy,9506,Not Fraudulent
5883,2023-03-24 02:35:34,126.62,Walmart,5298,Not Fraudulent
5884,2023-09-05 11:59:10,60.0,Amazon,3189,Not Fraudulent
5885,2023-07-21 23:52:48,158.42,Best Buy,3925,Not Fraudulent
5886,2023-11-14 04:17:02,47.76,Starbucks,6308,Not Fraudulent
5887,2023-12-17 02:15:03,103.18,Amazon,6393,Not Fraudulent
5888,2023-10-25 14:35:03,83.22,Starbucks,3751,Not Fraudulent
5889,2023-05-19 20:54:04,42.62,Gas Station,7040,Not Fraudulent
5890,2023-09-20 10:18:42,107.15,Amazon,9029,Not Fraudulent
5891,2023-10-13 16:24:11,67.59,Amazon,5576,Not Fraudulent
5892,2023-06-27 00:45:06,100.36,Best Buy,7070,Not Fraudulent
5893,2023-12-04 12:17:28,121.8,Gas Station,5718,Not Fraudulent
5894,2023-12-16 22:40:10,55.61,Walmart,5799,Not Fraudulent
5895,2023-09-13 19:05:42,223.27,Starbucks,9868,Not Fraudulent
5896,2023-11-21 04:32:58,70.67,Starbucks,9697,Not Fraudulent
5897,2023-02-05 06:16:16,139.37,Gas Station,3037,Not Fraudulent
5898,2023-05-09 22:35:33,938.82,Best Buy,6490,Fraudulent
5899,2023-07-20 12:44:40,104.53,Amazon,1810,Not Fraudulent
5900,2023-06-14 19:04:42,108.71,Walmart,3703,Not Fraudulent
5901,2023-11-06 12:58:28,64.25,Target,5580,Not Fraudulent
5902,2023-11-03 07:21:33,97.83,Best Buy,9808,Not Fraudulent
5903,2023-04-28 09:29:47,101.2,Starbucks,9513,Not Fraudulent
5904,2023-06-28 03:01:04,108.37,Target,1223,Not Fraudulent
5905,2023-11-11 03:15:56,80.9,Starbucks,5551,Not Fraudulent
5906,2023-01-22 20:23:44,98.37,Gas Station,7484,Not Fraudulent
5907,2023-02-24 09:08:25,35.92,Walmart,1356,Not Fraudulent
5908,2023-05-16 14:14:32,85.51,Target,3391,Not Fraudulent
5909,2023-03-10 02:26:36,70.27,Starbucks,1769,Not Fraudulent
5910,2023-07-13 23:39:48,102.15,Best Buy,3032,Not Fraudulent
5911,2023-03-29 20:09:15,118.75,Starbucks,4908,Not Fraudulent
5912,2023-12-27 22:39:37,100.61,Amazon,5995,Not Fraudulent
5913,2023-03-31 18:32:31,188.17,Amazon,3038,Not Fraudulent
5914,2023-01-26 07:31:30,32.45,Gas Station,4988,Not Fraudulent
5915,2023-02-18 19:09:16,159.41,Starbucks,4177,Not Fraudulent
5916,2023-12-22 15:57:43,124.58,Starbucks,3580,Not Fraudulent
5917,2023-10-24 23:03:50,100.05,Amazon,5631,Not Fraudulent
5918,2023-06-20 20:51:39,5.43,Best Buy,7522,Not Fraudulent
5919,2023-06-18 15:06:28,122.68,Gas Station,6003,Not Fraudulent
5920,2023-02-08 15:42:23,81.38,Target,7603,Not Fraudulent
5921,2023-05-21 02:08:43,111.56,Starbucks,3877,Not Fraudulent
5922,2023-10-19 21:34:33,29.32,Starbucks,6669,Not Fraudulent
5923,2023-03-29 06:16:14,70.8,Walmart,3296,Not Fraudulent
5924,2023-02-17 00:32:32,94.68,Amazon,6654,Not Fraudulent
5925,2023-05-06 04:37:01,168.81,Amazon,3341,Not Fraudulent
5926,2023-02-22 00:47:07,78.74,Best Buy,5983,Not Fraudulent
5927,2023-03-19 09:54:09,4.62,Best Buy,9092,Not Fraudulent
5928,2023-04-02 23:43:45,114.14,Best Buy,9063,Not Fraudulent
5929,2023-08-28 14:15:55,174.76,Starbucks,2966,Not Fraudulent
5930,2023-08-01 12:38:51,85.12,Target,2980,Not Fraudulent
5931,2023-05-03 02:59:10,62.69,Starbucks,4140,Not Fraudulent
5932,2023-09-14 10:36:48,116.12,Target,7627,Not Fraudulent
5933,2023-07-12 20:27:56,29.59,Gas Station,3836,Not Fraudulent
5934,2023-12-01 03:13:42,107.3,Walmart,3438,Not Fraudulent
5935,2023-05-14 09:22:58,92.26,Walmart,2360,Not Fraudulent
5936,2023-08-18 00:44:50,87.11,Gas Station,9609,Not Fraudulent
5937,2023-09-05 13:49:56,89.61,Gas Station,4888,Not Fraudulent
5938,2023-11-29 15:28:38,66.26,Amazon,8681,Not Fraudulent
5939,2023-07-06 21:03:05,74.19,Gas Station,4659,Not Fraudulent
5940,2023-12-17 01:39:12,62.86,Walmart,5088,Not Fraudulent
5941,2023-07-15 20:27:32,113.31,Gas Station,9982,Not Fraudulent
5942,2023-09-15 11:17:20,103.48,Walmart,5148,Not Fraudulent
5943,2023-12-07 22:54:29,75.7,Target,9875,Not Fraudulent
5944,2023-04-15 20:04:09,126.22,Amazon,3106,Not Fraudulent
5945,2023-10-28 11:16:55,123.65,Target,6505,Not Fraudulent
5946,2023-04-25 22:50:39,188.12,Starbucks,5172,Not Fraudulent
5947,2023-01-08 01:52:37,144.96,Best Buy,2457,Not Fraudulent
5948,2023-08-30 22:35:00,99.08,Best Buy,6417,Not Fraudulent
5949,2023-09-23 18:51:26,47.48,Walmart,8694,Not Fraudulent
5950,2023-08-30 11:02:08,112.76,Amazon,1471,Not Fraudulent
5951,2023-12-23 01:33:30,40.65,Walmart,3485,Not Fraudulent
5952,2023-03-11 23:32:54,132.97,Best Buy,7751,Not Fraudulent
5953,2023-04-16 11:23:08,84.32,Amazon,8172,Not Fraudulent
5954,2023-03-18 00:09:06,160.88,Starbucks,7076,Not Fraudulent
5955,2023-07-14 08:50:00,45.63,Target,7479,Not Fraudulent
5956,2023-08-01 23:46:26,97.42,Starbucks,1763,Not Fraudulent
5957,2023-10-03 09:34:30,110.31,Best Buy,6859,Not Fraudulent
5958,2023-11-20 14:22:41,68.67,Starbucks,3875,Not Fraudulent
5959,2023-02-12 18:38:59,169.61,Gas Station,6098,Not Fraudulent
5960,2023-05-02 02:01:31,241.29,Gas Station,8027,Not Fraudulent
5961,2023-06-20 18:25:29,151.68,Target,9138,Not Fraudulent
5962,2023-03-09 13:45:00,59.57,Starbucks,3622,Not Fraudulent
5963,2023-02-12 14:18:29,45.49,Gas Station,5620,Not Fraudulent
5964,2023-01-19 20:29:27,84.47,Walmart,5365,Not Fraudulent
5965,2023-06-26 19:53:06,91.84,Walmart,6951,Not Fraudulent
5966,2023-07-25 21:29:53,76.98,Amazon,8533,Not Fraudulent
5967,2023-07-25 05:33:19,33.29,Best Buy,9409,Not Fraudulent
5968,2023-08-07 01:17:43,125.77,Walmart,3496,Not Fraudulent
5969,2023-08-26 22:26:31,75.5,Walmart,6524,Not Fraudulent
5970,2023-08-07 13:41:44,115.16,Amazon,5107,Not Fraudulent
5971,2023-08-01 06:21:48,222.65,Gas Station,2540,Not Fraudulent
5972,2023-10-14 08:17:31,6.32,Gas Station,4212,Not Fraudulent
5973,2023-09-13 21:53:29,96.59,Target,7288,Not Fraudulent
5974,2023-05-26 22:35:41,102.86,Walmart,3336,Not Fraudulent
5975,2023-12-04 22:12:47,100.22,Best Buy,7690,Not Fraudulent
5976,2023-06-13 01:06:09,96.73,Starbucks,9589,Not Fraudulent
5977,2023-05-04 07:18:31,111.69,Starbucks,6828,Not Fraudulent
5978,2023-08-25 04:55:48,43.04,Starbucks,4234,Not Fraudulent
5979,2023-11-06 03:38:56,99.48,Target,4314,Not Fraudulent
5980,2023-05-12 05:21:58,73.95,Gas Station,8655,Not Fraudulent
5981,2023-03-30 01:21:42,45.54,Starbucks,9809,Not Fraudulent
5982,2023-05-09 11:56:27,82.69,Walmart,6040,Not Fraudulent
5983,2023-07-11 23:59:22,7.73,Amazon,9312,Not Fraudulent
5984,2023-02-26 05:56:12,-29.95,Walmart,3950,Not Fraudulent
5985,2023-07-21 19:20:06,109.91,Target,9623,Not Fraudulent
5986,2023-10-08 08:51:57,75.79,Walmart,1155,Not Fraudulent
5987,2023-10-14 11:42:33,110.35,Walmart,8179,Not Fraudulent
5988,2023-11-25 01:06:44,137.75,Starbucks,6033,Not Fraudulent
5989,2023-01-11 02:49:25,167.97,Amazon,7090,Not Fraudulent
5990,2023-10-14 18:30:56,1240.92,Target,3287,Fraudulent
5991,2023-07-07 03:02:27,134.11,Amazon,4769,Not Fraudulent
5992,2023-11-10 01:39:56,99.44,Best Buy,5974,Not Fraudulent
5993,2023-02-24 07:04:46,167.24,Best Buy,4520,Not Fraudulent
5994,2023-01-01 13:02:01,58.43,Starbucks,2537,Not Fraudulent
5995,2023-02-02 15:22:47,79.6,Starbucks,4795,Not Fraudulent
5996,2023-08-07 06:08:22,33.46,Target,6544,Not Fraudulent
5997,2023-11-27 01:03:57,117.63,Starbucks,2760,Not Fraudulent
5998,2023-01-08 06:32:59,73.11,Starbucks,5944,Not Fraudulent
5999,2023-11-28 00:39:59,119.67,Gas Station,3779,Not Fraudulent
6000,2023-02-23 17:13:27,114.33,Walmart,9183,Not Fraudulent
6001,2023-10-25 02:26:06,202.13,Amazon,7583,Not Fraudulent
6002,2023-12-05 08:04:25,54.03,Starbucks,3079,Not Fraudulent
6003,2023-02-12 11:35:14,105.73,Gas Station,2235,Not Fraudulent
6004,2023-01-22 08:16:47,93.13,Target,2991,Not Fraudulent
6005,2023-05-05 17:12:22,168.28,Target,8252,Not Fraudulent
6006,2023-12-19 09:34:57,86.92,Amazon,5018,Not Fraudulent
6007,2023-05-02 02:28:56,35.69,Target,2552,Not Fraudulent
6008,2023-09-17 05:27:42,17.27,Gas Station,3747,Not Fraudulent
6009,2023-03-17 06:17:26,101.86,Best Buy,9531,Not Fraudulent
6010,2023-10-25 10:56:49,163.52,Amazon,1315,Not Fraudulent
6011,2023-01-25 08:30:23,92.84,Starbucks,5703,Not Fraudulent
6012,2023-09-20 05:33:45,139.76,Best Buy,2189,Not Fraudulent
6013,2023-01-19 14:37:38,96.4,Amazon,2741,Not Fraudulent
6014,2023-10-22 12:37:29,62.88,Walmart,2521,Not Fraudulent
6015,2023-03-31 05:27:40,161.28,Walmart,8962,Not Fraudulent
6016,2023-10-12 06:23:27,-10.27,Walmart,3744,Not Fraudulent
6017,2023-03-10 20:55:04,73.47,Walmart,6893,Not Fraudulent
6018,2023-12-14 12:41:42,108.41,Target,5962,Not Fraudulent
6019,2023-11-01 18:50:53,51.56,Starbucks,4267,Not Fraudulent
6020,2023-05-20 18:00:03,115.48,Best Buy,3344,Not Fraudulent
6021,2023-05-29 16:04:53,147.01,Walmart,3088,Not Fraudulent
6022,2023-09-10 05:05:25,91.83,Best Buy,6046,Not Fraudulent
6023,2023-07-25 21:29:18,83.96,Best Buy,4856,Not Fraudulent
6024,2023-08-29 15:06:49,79.83,Target,4508,Not Fraudulent
